id_receta,nombre_receta,ingrediente,ingrediente_original,ingrediente_homologado,cantidad,unidad,cadena,producto_profeco,precio_kg_litro_mxn,unidad_precio,costo_ingrediente_mxn,tipo_conversion,ingredientes_requeridos,precio_total_receta_mxn,ingredientes_con_precio
27693,Mexican Green Beans Picante,bacon chopped,"3/4  lb    bacon, chopped",bacon,340.1943,gramos,Chedraui,Tocino Ahumado,364.7,kg,124.07,directa,4,149.82,4
27693,Mexican Green Beans Picante,clove garlic minced,"1   clove    garlic, minced",garlic,3.0,gramos,Chedraui,Ajo,411.1,kg,1.23,peso_por_diente_aproximado,4,149.82,4
27693,Mexican Green Beans Picante,green beans,1   lb    green beans,green beans,453.5924,gramos,Chedraui,Ejote,47.4,kg,21.5,directa,4,149.82,4
27693,Mexican Green Beans Picante,onion,"1       onion, chopped",onion,110.0,gramos,Chedraui,Cebolla,27.5,kg,3.02,peso_por_pieza_aproximado,4,149.82,4
27693,Mexican Green Beans Picante,bacon chopped,"3/4  lb    bacon, chopped",bacon,340.1943,gramos,Soriana,Tocino Ahumado,451.0,kg,153.43,directa,4,186.39,4
27693,Mexican Green Beans Picante,clove garlic minced,"1   clove    garlic, minced",garlic,3.0,gramos,Soriana,Ajo,469.2,kg,1.41,peso_por_diente_aproximado,4,186.39,4
27693,Mexican Green Beans Picante,green beans,1   lb    green beans,green beans,453.5924,gramos,Soriana,Ejote,63.7,kg,28.89,directa,4,186.39,4
27693,Mexican Green Beans Picante,onion,"1       onion, chopped",onion,110.0,gramos,Soriana,Cebolla,24.2,kg,2.66,peso_por_pieza_aproximado,4,186.39,4
27693,Mexican Green Beans Picante,bacon chopped,"3/4  lb    bacon, chopped",bacon,340.1943,gramos,Walmart,Tocino Ahumado,480.4,kg,163.43,directa,4,200.11,4
27693,Mexican Green Beans Picante,clove garlic minced,"1   clove    garlic, minced",garlic,3.0,gramos,Walmart,Ajo,603.9,kg,1.81,peso_por_diente_aproximado,4,200.11,4
27693,Mexican Green Beans Picante,green beans,1   lb    green beans,green beans,453.5924,gramos,Walmart,Ejote,67.8,kg,30.75,directa,4,200.11,4
27693,Mexican Green Beans Picante,onion,"1       onion, chopped",onion,110.0,gramos,Walmart,Cebolla,37.5,kg,4.12,peso_por_pieza_aproximado,4,200.11,4
27871,ice cream muffins,flour,2   cups    self raising flour (very important),flour,240.0,gramos,Chedraui,Harina de Trigo,19.5,kg,4.68,densidad_aproximada,2,57.81,2
27871,ice cream muffins,ice cream ice cream,2   cups    ice cream (the better quality the ice cream the better quality muffin in the end),cream,0.4732,litros,Chedraui,Crema,112.28,litro,53.13,volumen,2,57.81,2
27871,ice cream muffins,flour,2   cups    self raising flour (very important),flour,240.0,gramos,Soriana,Harina de Trigo,19.8,kg,4.75,densidad_aproximada,2,58.92,2
27871,ice cream muffins,ice cream ice cream,2   cups    ice cream (the better quality the ice cream the better quality muffin in the end),cream,0.4732,litros,Soriana,Crema,114.47,litro,54.17,volumen,2,58.92,2
27871,ice cream muffins,flour,2   cups    self raising flour (very important),flour,240.0,gramos,Walmart,Harina de Trigo,18.5,kg,4.44,densidad_aproximada,2,51.26,2
27871,ice cream muffins,ice cream ice cream,2   cups    ice cream (the better quality the ice cream the better quality muffin in the end),cream,0.4732,litros,Walmart,Crema,98.94,litro,46.82,volumen,2,51.26,2
27973,One Dish Chicken Bake,boneless chicken breast halves,4       boneless chicken breast halves (about 1 1/4 lb.),chicken,1814.3695,gramos,Chedraui,Carne Pollo,94.0,kg,170.55,directa,4,228.33,4
27973,One Dish Chicken Bake,cream mushroom soup chicken soup,1 (10 3/4  ounce) can   cream of mushroom soup or 1 (10 3/4  ounce) can   chicken soup,mushrooms,304.7574,gramos,Chedraui,Champiñones,108.1,kg,32.94,directa,4,228.33,4
27973,One Dish Chicken Bake,mix chicken,"1 (6   ounce) box   Stove Top stuffing mix, for chicken",chicken,170.0971,gramos,Chedraui,Carne Pollo,94.0,kg,15.99,directa,4,228.33,4
27973,One Dish Chicken Bake,sour cream,1/3  cup    sour cream,cream,0.0789,litros,Chedraui,Crema,112.28,litro,8.85,volumen,4,228.33,4
27973,One Dish Chicken Bake,boneless chicken breast halves,4       boneless chicken breast halves (about 1 1/4 lb.),chicken,1814.3695,gramos,Soriana,Carne Pollo,86.3,kg,156.58,directa,4,214.21,4
27973,One Dish Chicken Bake,cream mushroom soup chicken soup,1 (10 3/4  ounce) can   cream of mushroom soup or 1 (10 3/4  ounce) can   chicken soup,mushrooms,304.7574,gramos,Soriana,Champiñones,111.3,kg,33.92,directa,4,214.21,4
27973,One Dish Chicken Bake,mix chicken,"1 (6   ounce) box   Stove Top stuffing mix, for chicken",chicken,170.0971,gramos,Soriana,Carne Pollo,86.3,kg,14.68,directa,4,214.21,4
27973,One Dish Chicken Bake,sour cream,1/3  cup    sour cream,cream,0.0789,litros,Soriana,Crema,114.47,litro,9.03,volumen,4,214.21,4
27973,One Dish Chicken Bake,boneless chicken breast halves,4       boneless chicken breast halves (about 1 1/4 lb.),chicken,1814.3695,gramos,Walmart,Carne Pollo,104.0,kg,188.69,directa,4,247.34,4
27973,One Dish Chicken Bake,cream mushroom soup chicken soup,1 (10 3/4  ounce) can   cream of mushroom soup or 1 (10 3/4  ounce) can   chicken soup,mushrooms,304.7574,gramos,Walmart,Champiñones,108.8,kg,33.16,directa,4,247.34,4
27973,One Dish Chicken Bake,mix chicken,"1 (6   ounce) box   Stove Top stuffing mix, for chicken",chicken,170.0971,gramos,Walmart,Carne Pollo,104.0,kg,17.69,directa,4,247.34,4
27973,One Dish Chicken Bake,sour cream,1/3  cup    sour cream,cream,0.0789,litros,Walmart,Crema,98.94,litro,7.8,volumen,4,247.34,4
28230,Easy Beef Tips,beef caps,3   lbs    beef caps,beef,1360.7771,gramos,Chedraui,Carne Res,163.7,kg,222.76,directa,4,270.4,4
28230,Easy Beef Tips,can onion soup,1 (10   ounce) can   onion soup,onion,283.4952,gramos,Chedraui,Cebolla,27.5,kg,7.8,directa,4,270.4,4
28230,Easy Beef Tips,cream mushroom soup,1 (10   ounce) can   cream of mushroom soup,mushrooms,283.4952,gramos,Chedraui,Champiñones,108.1,kg,30.65,directa,4,270.4,4
28230,Easy Beef Tips,sliced mushrooms,1 (3   ounce) jar   sliced mushrooms,mushrooms,85.0486,gramos,Chedraui,Champiñones,108.1,kg,9.19,directa,4,270.4,4
28230,Easy Beef Tips,beef caps,3   lbs    beef caps,beef,1360.7771,gramos,Soriana,Carne Res,205.5,kg,279.64,directa,4,327.52,4
28230,Easy Beef Tips,can onion soup,1 (10   ounce) can   onion soup,onion,283.4952,gramos,Soriana,Cebolla,24.2,kg,6.86,directa,4,327.52,4
28230,Easy Beef Tips,cream mushroom soup,1 (10   ounce) can   cream of mushroom soup,mushrooms,283.4952,gramos,Soriana,Champiñones,111.3,kg,31.55,directa,4,327.52,4
28230,Easy Beef Tips,sliced mushrooms,1 (3   ounce) jar   sliced mushrooms,mushrooms,85.0486,gramos,Soriana,Champiñones,111.3,kg,9.47,directa,4,327.52,4
28230,Easy Beef Tips,beef caps,3   lbs    beef caps,beef,1360.7771,gramos,Walmart,Carne Res,228.5,kg,310.94,directa,4,361.66,4
28230,Easy Beef Tips,can onion soup,1 (10   ounce) can   onion soup,onion,283.4952,gramos,Walmart,Cebolla,37.5,kg,10.63,directa,4,361.66,4
28230,Easy Beef Tips,cream mushroom soup,1 (10   ounce) can   cream of mushroom soup,mushrooms,283.4952,gramos,Walmart,Champiñones,108.8,kg,30.84,directa,4,361.66,4
28230,Easy Beef Tips,sliced mushrooms,1 (3   ounce) jar   sliced mushrooms,mushrooms,85.0486,gramos,Walmart,Champiñones,108.8,kg,9.25,directa,4,361.66,4
28693,Easy Crock Pot Pork Chops,Campbell  s French onion soup,1 (10 1/2  ounce) can   Campbell's French onion soup,onion,297.67,gramos,Chedraui,Cebolla,27.5,kg,8.19,directa,3,65.11,3
28693,Easy Crock Pot Pork Chops,Minute Rice,1   cup    Minute Rice,rice,185.0,gramos,Chedraui,Arroz,24.1,kg,4.46,densidad_aproximada,3,65.11,3
28693,Easy Crock Pot Pork Chops,pork chop,3/4-1 1/2  lb    pork chop,pork chops,510.2914,gramos,Chedraui,Carne Cerdo,102.8,kg,52.46,directa,3,65.11,3
28693,Easy Crock Pot Pork Chops,Campbell  s French onion soup,1 (10 1/2  ounce) can   Campbell's French onion soup,onion,297.67,gramos,Soriana,Cebolla,24.2,kg,7.2,directa,3,68.36,3
28693,Easy Crock Pot Pork Chops,Minute Rice,1   cup    Minute Rice,rice,185.0,gramos,Soriana,Arroz,25.5,kg,4.72,densidad_aproximada,3,68.36,3
28693,Easy Crock Pot Pork Chops,pork chop,3/4-1 1/2  lb    pork chop,pork chops,510.2914,gramos,Soriana,Carne Cerdo,110.6,kg,56.44,directa,3,68.36,3
28693,Easy Crock Pot Pork Chops,Campbell  s French onion soup,1 (10 1/2  ounce) can   Campbell's French onion soup,onion,297.67,gramos,Walmart,Cebolla,37.5,kg,11.16,directa,3,70.33,3
28693,Easy Crock Pot Pork Chops,Minute Rice,1   cup    Minute Rice,rice,185.0,gramos,Walmart,Arroz,28.8,kg,5.33,densidad_aproximada,3,70.33,3
28693,Easy Crock Pot Pork Chops,pork chop,3/4-1 1/2  lb    pork chop,pork chops,510.2914,gramos,Walmart,Carne Cerdo,105.5,kg,53.84,directa,3,70.33,3
28966,Apple Burgers,brown sugar,4   teaspoons    brown sugar,sugar,16.6667,gramos,Chedraui,Azúcar,28.2,kg,0.47,densidad_aproximada,3,91.54,3
28966,Apple Burgers,ground beef,1   lb    lean ground beef,beef,453.5924,gramos,Chedraui,Carne Res,163.7,kg,74.25,directa,3,91.54,3
28966,Apple Burgers,red apples,2       red apples,apple,364.0,gramos,Chedraui,Manzana,46.2,kg,16.82,peso_por_pieza_aproximado,3,91.54,3
28966,Apple Burgers,brown sugar,4   teaspoons    brown sugar,sugar,16.6667,gramos,Soriana,Azúcar,29.4,kg,0.49,densidad_aproximada,3,111.83,3
28966,Apple Burgers,ground beef,1   lb    lean ground beef,beef,453.5924,gramos,Soriana,Carne Res,205.5,kg,93.21,directa,3,111.83,3
28966,Apple Burgers,red apples,2       red apples,apple,364.0,gramos,Soriana,Manzana,49.8,kg,18.13,peso_por_pieza_aproximado,3,111.83,3
28966,Apple Burgers,brown sugar,4   teaspoons    brown sugar,sugar,16.6667,gramos,Walmart,Azúcar,26.9,kg,0.45,densidad_aproximada,3,118.66,3
28966,Apple Burgers,ground beef,1   lb    lean ground beef,beef,453.5924,gramos,Walmart,Carne Res,228.5,kg,103.65,directa,3,118.66,3
28966,Apple Burgers,red apples,2       red apples,apple,364.0,gramos,Walmart,Manzana,40.0,kg,14.56,peso_por_pieza_aproximado,3,118.66,3
29017,College Favorite in a Crock Pot,Campbell  Cream Mushroom Soup,1 (10 1/2  ounce) can   Campbell's Cream of Mushroom Soup,mushrooms,297.67,gramos,Chedraui,Champiñones,108.1,kg,32.18,directa,4,378.28,4
29017,College Favorite in a Crock Pot,Lipton Onion Soup,1 (1 1/4  ounce) envelope   Lipton Onion Soup Mix,onion,35.4369,gramos,Chedraui,Cebolla,27.5,kg,0.97,directa,4,378.28,4
29017,College Favorite in a Crock Pot,beef fat,3   lbs    lean stewing beef (the less fat the better),beef,1360.7771,gramos,Chedraui,Carne Res,163.7,kg,222.76,directa,4,378.28,4
29017,College Favorite in a Crock Pot,campbell  s condensed cream mushroom garlic soup,1 (10 1/2  ounce) can  campbell's condensed cream of mushroom & garlic soup,garlic,297.67,gramos,Chedraui,Ajo,411.1,kg,122.37,directa,4,378.28,4
29017,College Favorite in a Crock Pot,Campbell  Cream Mushroom Soup,1 (10 1/2  ounce) can   Campbell's Cream of Mushroom Soup,mushrooms,297.67,gramos,Soriana,Champiñones,111.3,kg,33.13,directa,4,453.3,4
29017,College Favorite in a Crock Pot,Lipton Onion Soup,1 (1 1/4  ounce) envelope   Lipton Onion Soup Mix,onion,35.4369,gramos,Soriana,Cebolla,24.2,kg,0.86,directa,4,453.3,4
29017,College Favorite in a Crock Pot,beef fat,3   lbs    lean stewing beef (the less fat the better),beef,1360.7771,gramos,Soriana,Carne Res,205.5,kg,279.64,directa,4,453.3,4
29017,College Favorite in a Crock Pot,campbell  s condensed cream mushroom garlic soup,1 (10 1/2  ounce) can  campbell's condensed cream of mushroom & garlic soup,garlic,297.67,gramos,Soriana,Ajo,469.2,kg,139.67,directa,4,453.3,4
29017,College Favorite in a Crock Pot,Campbell  Cream Mushroom Soup,1 (10 1/2  ounce) can   Campbell's Cream of Mushroom Soup,mushrooms,297.67,gramos,Walmart,Champiñones,108.8,kg,32.39,directa,4,524.42,4
29017,College Favorite in a Crock Pot,Lipton Onion Soup,1 (1 1/4  ounce) envelope   Lipton Onion Soup Mix,onion,35.4369,gramos,Walmart,Cebolla,37.5,kg,1.33,directa,4,524.42,4
29017,College Favorite in a Crock Pot,beef fat,3   lbs    lean stewing beef (the less fat the better),beef,1360.7771,gramos,Walmart,Carne Res,228.5,kg,310.94,directa,4,524.42,4
29017,College Favorite in a Crock Pot,campbell  s condensed cream mushroom garlic soup,1 (10 1/2  ounce) can  campbell's condensed cream of mushroom & garlic soup,garlic,297.67,gramos,Walmart,Ajo,603.9,kg,179.76,directa,4,524.42,4
29774,Strawberry Butter,frozen strawberries,"1 (10   ounce) carton   frozen strawberries, thawed",strawberries,283.4952,gramos,Chedraui,Fresa,144.6,kg,40.99,directa,3,105.94,3
29774,Strawberry Butter,powdered sugar,1/2  cup    powdered sugar,sugar,100.0,gramos,Chedraui,Azúcar,28.2,kg,2.82,densidad_aproximada,3,105.94,3
29774,Strawberry Butter,unsalted butter,"1   cup    unsalted butter, softened",butter,227.0,gramos,Chedraui,Mantequilla,273.7,kg,62.13,densidad_aproximada,3,105.94,3
29774,Strawberry Butter,frozen strawberries,"1 (10   ounce) carton   frozen strawberries, thawed",strawberries,283.4952,gramos,Soriana,Fresa,165.0,kg,46.78,directa,3,115.28,3
29774,Strawberry Butter,powdered sugar,1/2  cup    powdered sugar,sugar,100.0,gramos,Soriana,Azúcar,29.4,kg,2.94,densidad_aproximada,3,115.28,3
29774,Strawberry Butter,unsalted butter,"1   cup    unsalted butter, softened",butter,227.0,gramos,Soriana,Mantequilla,288.8,kg,65.56,densidad_aproximada,3,115.28,3
29774,Strawberry Butter,frozen strawberries,"1 (10   ounce) carton   frozen strawberries, thawed",strawberries,283.4952,gramos,Walmart,Fresa,171.8,kg,48.7,directa,3,116.97,3
29774,Strawberry Butter,powdered sugar,1/2  cup    powdered sugar,sugar,100.0,gramos,Walmart,Azúcar,26.9,kg,2.69,densidad_aproximada,3,116.97,3
29774,Strawberry Butter,unsalted butter,"1   cup    unsalted butter, softened",butter,227.0,gramos,Walmart,Mantequilla,288.9,kg,65.58,densidad_aproximada,3,116.97,3
29777,Whole Ham on the Barbecue,boneless ham,4   lbs    boneless ham,ham,1814.3695,gramos,Chedraui,Jamón,198.7,kg,360.52,directa,2,361.93,2
29777,Whole Ham on the Barbecue,brown sugar,1/4  cup    brown sugar,sugar,50.0,gramos,Chedraui,Azúcar,28.2,kg,1.41,densidad_aproximada,2,361.93,2
29777,Whole Ham on the Barbecue,boneless ham,4   lbs    boneless ham,ham,1814.3695,gramos,Soriana,Jamón,225.5,kg,409.14,directa,2,410.61,2
29777,Whole Ham on the Barbecue,brown sugar,1/4  cup    brown sugar,sugar,50.0,gramos,Soriana,Azúcar,29.4,kg,1.47,densidad_aproximada,2,410.61,2
29777,Whole Ham on the Barbecue,boneless ham,4   lbs    boneless ham,ham,1814.3695,gramos,Walmart,Jamón,222.4,kg,403.52,directa,2,404.86,2
29777,Whole Ham on the Barbecue,brown sugar,1/4  cup    brown sugar,sugar,50.0,gramos,Walmart,Azúcar,26.9,kg,1.34,densidad_aproximada,2,404.86,2
30038,Jessica's Special Salad,artichoke hearts,2   jars    marinated artichoke hearts,artichoke,256.0,gramos,Chedraui,Alcachofa,179.0,kg,45.82,peso_por_pieza_aproximado,3,86.13,3
30038,Jessica's Special Salad,grape tomatoes cherry tomatoes,"2   containers    grape tomatoes or 2   containers    cherry tomatoes, washed",tomato,246.0,gramos,Chedraui,Jitomate,25.1,kg,6.17,peso_por_pieza_aproximado,3,86.13,3
30038,Jessica's Special Salad,ripe avocados,"4      ripe avocados, sliced into cubes",avocado,600.0,gramos,Chedraui,Aguacate,56.9,kg,34.14,peso_por_pieza_aproximado,3,86.13,3
30038,Jessica's Special Salad,artichoke hearts,2   jars    marinated artichoke hearts,artichoke,256.0,gramos,Soriana,Alcachofa,120.9,kg,30.95,peso_por_pieza_aproximado,3,71.61,3
30038,Jessica's Special Salad,grape tomatoes cherry tomatoes,"2   containers    grape tomatoes or 2   containers    cherry tomatoes, washed",tomato,246.0,gramos,Soriana,Jitomate,19.9,kg,4.9,peso_por_pieza_aproximado,3,71.61,3
30038,Jessica's Special Salad,ripe avocados,"4      ripe avocados, sliced into cubes",avocado,600.0,gramos,Soriana,Aguacate,59.6,kg,35.76,peso_por_pieza_aproximado,3,71.61,3
30038,Jessica's Special Salad,artichoke hearts,2   jars    marinated artichoke hearts,artichoke,256.0,gramos,Walmart,Alcachofa,99.0,kg,25.34,peso_por_pieza_aproximado,3,67.69,3
30038,Jessica's Special Salad,grape tomatoes cherry tomatoes,"2   containers    grape tomatoes or 2   containers    cherry tomatoes, washed",tomato,246.0,gramos,Walmart,Jitomate,18.5,kg,4.55,peso_por_pieza_aproximado,3,67.69,3
30038,Jessica's Special Salad,ripe avocados,"4      ripe avocados, sliced into cubes",avocado,600.0,gramos,Walmart,Aguacate,63.0,kg,37.8,peso_por_pieza_aproximado,3,67.69,3
30750,Hot Banana Glory,bananas,"4       bananas, unpeeled",banana,472.0,gramos,Chedraui,Plátano,25.1,kg,11.85,peso_por_pieza_aproximado,3,25.37,3
30750,Hot Banana Glory,cinnamon sugar,2   teaspoons    cinnamon sugar,sugar,8.3333,gramos,Chedraui,Azúcar,28.2,kg,0.24,densidad_aproximada,3,25.37,3
30750,Hot Banana Glory,whipped cream,1/2  cup    whipped cream,cream,0.1183,litros,Chedraui,Crema,112.28,litro,13.28,volumen,3,25.37,3
30750,Hot Banana Glory,bananas,"4       bananas, unpeeled",banana,472.0,gramos,Soriana,Plátano,30.9,kg,14.58,peso_por_pieza_aproximado,3,28.37,3
30750,Hot Banana Glory,cinnamon sugar,2   teaspoons    cinnamon sugar,sugar,8.3333,gramos,Soriana,Azúcar,29.4,kg,0.25,densidad_aproximada,3,28.37,3
30750,Hot Banana Glory,whipped cream,1/2  cup    whipped cream,cream,0.1183,litros,Soriana,Crema,114.47,litro,13.54,volumen,3,28.37,3
30750,Hot Banana Glory,bananas,"4       bananas, unpeeled",banana,472.0,gramos,Walmart,Plátano,30.5,kg,14.4,peso_por_pieza_aproximado,3,26.32,3
30750,Hot Banana Glory,cinnamon sugar,2   teaspoons    cinnamon sugar,sugar,8.3333,gramos,Walmart,Azúcar,26.9,kg,0.22,densidad_aproximada,3,26.32,3
30750,Hot Banana Glory,whipped cream,1/2  cup    whipped cream,cream,0.1183,litros,Walmart,Crema,98.94,litro,11.7,volumen,3,26.32,3
32515,Arroz Blanco (white rice),cloves garlic peeled,"2   cloves    garlic, peeled and minced",garlic,6.0,gramos,Chedraui,Ajo,411.1,kg,2.47,peso_por_diente_aproximado,5,42.35,5
32515,Arroz Blanco (white rice),hot water,7   cups    hot water,water,1.6561,litros,Chedraui,Agua Sin Gas,11.89,litro,19.69,volumen,5,42.35,5
32515,Arroz Blanco (white rice),onion,"1   medium    onion, finely chopped",onion,110.0,gramos,Chedraui,Cebolla,27.5,kg,3.02,peso_por_pieza_aproximado,5,42.35,5
32515,Arroz Blanco (white rice),vegetable oil,6   tablespoons    vegetable oil,vegetable oil,0.0887,litros,Chedraui,Aceite,42.7,litro,3.79,volumen,5,42.35,5
32515,Arroz Blanco (white rice),white rice,3   cups   longrain white rice,rice,555.0,gramos,Chedraui,Arroz,24.1,kg,13.38,densidad_aproximada,5,42.35,5
32515,Arroz Blanco (white rice),cloves garlic peeled,"2   cloves    garlic, peeled and minced",garlic,6.0,gramos,Soriana,Ajo,469.2,kg,2.82,peso_por_diente_aproximado,5,44.01,5
32515,Arroz Blanco (white rice),hot water,7   cups    hot water,water,1.6561,litros,Soriana,Agua Sin Gas,12.11,litro,20.06,volumen,5,44.01,5
32515,Arroz Blanco (white rice),onion,"1   medium    onion, finely chopped",onion,110.0,gramos,Soriana,Cebolla,24.2,kg,2.66,peso_por_pieza_aproximado,5,44.01,5
32515,Arroz Blanco (white rice),vegetable oil,6   tablespoons    vegetable oil,vegetable oil,0.0887,litros,Soriana,Aceite,48.67,litro,4.32,volumen,5,44.01,5
32515,Arroz Blanco (white rice),white rice,3   cups   longrain white rice,rice,555.0,gramos,Soriana,Arroz,25.5,kg,14.15,densidad_aproximada,5,44.01,5
32515,Arroz Blanco (white rice),cloves garlic peeled,"2   cloves    garlic, peeled and minced",garlic,6.0,gramos,Walmart,Ajo,603.9,kg,3.62,peso_por_diente_aproximado,5,45.32,5
32515,Arroz Blanco (white rice),hot water,7   cups    hot water,water,1.6561,litros,Walmart,Agua Sin Gas,10.5,litro,17.39,volumen,5,45.32,5
32515,Arroz Blanco (white rice),onion,"1   medium    onion, finely chopped",onion,110.0,gramos,Walmart,Cebolla,37.5,kg,4.12,peso_por_pieza_aproximado,5,45.32,5
32515,Arroz Blanco (white rice),vegetable oil,6   tablespoons    vegetable oil,vegetable oil,0.0887,litros,Walmart,Aceite,47.43,litro,4.21,volumen,5,45.32,5
32515,Arroz Blanco (white rice),white rice,3   cups   longrain white rice,rice,555.0,gramos,Walmart,Arroz,28.8,kg,15.98,densidad_aproximada,5,45.32,5
32521,Potato Pancakes,canola oil,2   tablespoons    canola oil,vegetable oil,0.0296,litros,Chedraui,Aceite,42.7,litro,1.26,volumen,2,36.07,2
32521,Potato Pancakes,medium potatoes,4   medium    potatoes,potato,692.0,gramos,Chedraui,Papa,50.3,kg,34.81,peso_por_pieza_aproximado,2,36.07,2
32521,Potato Pancakes,canola oil,2   tablespoons    canola oil,vegetable oil,0.0296,litros,Soriana,Aceite,48.67,litro,1.44,volumen,2,33.89,2
32521,Potato Pancakes,medium potatoes,4   medium    potatoes,potato,692.0,gramos,Soriana,Papa,46.9,kg,32.45,peso_por_pieza_aproximado,2,33.89,2
32521,Potato Pancakes,canola oil,2   tablespoons    canola oil,vegetable oil,0.0296,litros,Walmart,Aceite,47.43,litro,1.4,volumen,2,42.78,2
32521,Potato Pancakes,medium potatoes,4   medium    potatoes,potato,692.0,gramos,Walmart,Papa,59.8,kg,41.38,peso_por_pieza_aproximado,2,42.78,2
33473,Shortbreads,butter margarine,1   cup    butter (margarine does not work as well),butter,227.0,gramos,Chedraui,Mantequilla,273.7,kg,62.13,densidad_aproximada,3,69.63,3
33473,Shortbreads,flour,2   cups    flour,flour,240.0,gramos,Chedraui,Harina de Trigo,19.5,kg,4.68,densidad_aproximada,3,69.63,3
33473,Shortbreads,powdered sugar,1/2  cup    powdered sugar,sugar,100.0,gramos,Chedraui,Azúcar,28.2,kg,2.82,densidad_aproximada,3,69.63,3
